id,channel_sales,cons_12m,cons_gas_12m,cons_last_month,date_activ,date_end,date_modif_prod,date_renewal,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_off_peak,forecast_price_energy_peak,forecast_price_pow_off_peak,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,origin_up,pow_max,churn,tenure,price_off_peak_var,price_peak_var,price_mid_peak_var,price_off_peak_fix,price_peak_fix,price_mid_peak_fix
f1f24e9,not_specified,1540,43,21,2010-04-27,2016-04-27,2010-04-27,2015-04-28,19.59,19,0.0,132.11,0.1169099999999999,0.100572,40.606701,true,1.83,42.48,42.48,2,2.43,6,code_3,17.0,churn,6,0.12513225,0.10481791666666666,0.07585283333333333,40.6745798,24.404746919999997,16.26983288
471f25a,channel_sales_1,1644,0,0,2012-02-03,2016-02-27,2015-12-17,2015-03-09,312.66,0,28.0,13.8,0.182936,0.0,47.80087836,false,0.0,48.6,48.6,1,27.83,4,code_1,13.856,retention,4,0.19004083333333333,0.0,0.0,45.760930359999996,0.0,0.0
e0b4016,channel_sales_1,4527,0,0,2012-04-12,2016-04-12,2015-03-09,2015-04-13,676.72,0,0.0,16.16,0.14531,0.0,44.31137796,false,0.0,21.48,21.48,1,63.75,4,code_3,10.392,retention,4,0.14929441666666662,0.0,0.0,44.38545026,0.0,0.0
3133a89,channel_sales_1,3875,0,0,2010-07-21,2016-07-21,2010-07-21,2015-07-22,577.24,0,0.0,18.47,0.144902,0.0,44.31137796,false,0.0,17.62,17.62,1,53.89,6,code_1,12.5,retention,6,0.14878474999999994,0.0,0.0,44.34100546,0.0,0.0
9d566b8,channel_sales_1,8011,0,911,2010-01-11,2016-03-09,2010-01-11,2015-03-10,800.29,911,0.0,132.53,0.1169,0.1000149999999999,40.606701,false,89.44,37.39,37.39,1,87.02,6,code_2,16.5,retention,6,0.12417433333333333,0.10363816666666666,0.07286525,40.68815609999999,24.4128927,16.2752634
c30e2e4,channel_sales_1,6569,0,1114,2012-01-24,2017-01-24,2015-11-17,2016-01-25,983.37,1114,0.0,16.78,0.14531,0.0,44.31137796,false,163.2,26.04,26.04,1,94.42,4,code_3,10.392,retention,5,0.1495465833333333,0.0,0.0,44.26693046,0.0,0.0
599a07e,not_specified,1175,0,177,2010-02-17,2016-02-17,2010-02-17,2015-02-18,177.21,177,0.0,19.34,0.146694,0.0,44.31137796,false,26.26,26.04,26.04,1,16.97,6,code_2,10.392,retention,6,0.15031691666666666,0.007123583333333333,0.0,44.31137546,0.0,0.0
ac9033e,channel_sales_1,8369,0,936,2011-01-01,2017-01-01,2015-11-18,2016-01-02,1251.18,936,0.0,15.16,0.144152,0.0,44.31137796,false,136.14,34.68,34.68,1,121.33,5,code_1,13.84,retention,6,0.14888825,0.021370750000000004,0.0,44.26693036,0.0,0.0
900937b,channel_sales_3,15295,0,1807,2012-03-03,2016-03-03,2012-03-03,2015-03-06,1313.84,1381,0.0,130.31,0.120372,0.103487,40.606701,false,140.32,31.32,31.32,1,156.02,4,code_1,17.320999999999998,retention,4,0.12779733333333335,0.10726091666666666,0.07648824999999997,40.68815609999999,24.4128927,16.2752634
9915822,channel_sales_3,18262,0,1513,2012-04-18,2016-04-18,2013-09-16,2015-04-21,1310.31,1078,0.0,129.59,0.118646,0.102308,40.606701,false,110.9,32.48,32.48,1,159.02,4,code_1,20.0,retention,4,0.12571491666666662,0.10540091666666666,0.0764355,40.6745798,24.404746919999997,16.26983288
6a45264,channel_sales_1,7921,0,2037,2009-07-02,2016-07-02,2009-07-02,2015-07-04,1179.04,2037,0.0,0.0,0.144902,0.0,44.31137796,false,298.7,18.62,18.62,1,108.67,7,code_3,13.2,retention,7,0.14878474999999994,0.0,0.0,44.34100546,0.0,0.0
da81ccd,channel_sales_1,52988,24114,9573,2011-09-30,2016-09-30,2011-09-30,2015-10-01,4608.72,5512,0.0,18.37,0.143166,0.0,44.31137796,true,797.2,10.84,10.84,2,362.56,4,code_1,12.5,retention,5,0.14707983333333333,0.0,0.0,44.296560459999995,0.0,0.0
bd265cf,channel_sales_1,1616,0,0,2009-09-29,2016-09-29,2009-09-29,2015-09-30,218.71,0,0.0,13.87,0.165793,0.0885389999999999,44.31137796,false,0.0,10.03,10.03,1,21.2,6,code_3,10.35,retention,7,0.16500566666666666,0.08645416666666667,0.0,44.296560459999995,0.0,0.0
2c8177d,not_specified,916711,0,66423,2010-05-01,2016-05-01,2010-05-01,2015-05-02,1013.87,0,0.0,19.47,0.144902,0.0,44.31137796,false,0.0,19.2,19.2,1,107.14,6,code_3,10.392,retention,6,0.14905333333333334,0.007123583333333333,0.0,44.35582046,0.0,0.0
3beb7a9,channel_sales_1,2274,0,391,2013-04-29,2016-04-29,2013-04-29,2015-04-30,342.23,391,0.0,0.0,0.1457109999999999,0.0,44.31137796,false,57.66,30.98,30.98,1,35.18,3,code_1,15.0,retention,3,0.15055983333333334,0.0,0.0,44.38545035999999,0.0,0.0
7e6b814,channel_sales_1,5759,0,365,2009-11-06,2016-11-06,2015-12-04,2015-11-09,593.6,0,0.0,13.57,0.167093,0.088449,45.81137796,false,0.0,18.99,18.99,1,70.63,6,code_2,11.504,retention,7,0.16903533333333332,0.08757233333333332,0.0,44.43637546,0.0,0.0
8a03a1c,channel_sales_2,50538,0,4168,2010-02-24,2016-02-23,2015-11-12,2015-06-23,5445.84,4168,0.0,132.11,0.112922,0.09781,40.606701,false,422.0,18.96,18.96,1,447.52,6,code_3,19.0,retention,6,0.12313591666666666,0.10273941666666668,0.07213666666666667,40.7017324,24.421038479999996,16.28069392
fdfe279,channel_sales_1,2769,0,0,2012-06-18,2016-10-18,2013-12-04,2015-10-19,417.34,0,0.0,15.15,0.147506,0.0,45.80687796,false,0.0,18.12,18.12,1,52.79,4,code_1,10.4,retention,4,0.15070391666666666,0.0,0.0,44.406745459999996,0.0,0.0
cf6526f,channel_sales_1,2958,0,0,2009-11-10,2016-11-10,2015-09-18,2015-11-11,445.9,0,0.0,17.13,0.142881,0.0,46.30537836,false,0.0,28.02,28.02,1,26.77,6,code_3,13.856,retention,7,0.14810628,0.0,0.0,44.44841216,0.0,0.0
882b924,channel_sales_1,1366,0,341,2012-02-07,2016-02-25,2015-12-17,2015-02-26,258.84,341,30.0,18.7,0.186188,0.0,45.80687796,false,63.83,46.32,46.32,1,17.49,4,code_1,13.2,retention,4,0.18609958333333332,0.007123583333333333,0.0,45.63643045999999,0.0,0.0
0b0da18,channel_sales_1,5994,0,800,2011-09-10,2016-09-14,2011-09-10,2015-09-15,636.86,800,0.0,128.89,0.1152369999999999,0.100123,40.9390266,false,82.51,25.46,25.46,1,67.31,4,code_1,17.2,churn,5,0.12213983333333334,0.10208741666666667,0.07192275,40.6900329,24.447350540000002,16.32601176
88cb009,channel_sales_1,10,0,0,2010-07-02,2016-07-02,2015-06-20,2015-07-04,1.09,0,0.0,130.45,0.114603,0.098261,40.606701,false,0.0,35.59,35.59,1,0.11,6,code_1,26.3,retention,6,0.124313,0.10377241666666666,0.07436508333333333,40.6338515,24.380309139999998,16.25354036
778ddcb,channel_sales_2,2288838,0,237044,2010-05-18,2016-05-18,2010-05-18,2015-05-20,1263.69,0,0.0,0.0,0.1457109999999999,0.0,44.31137796,false,0.0,21.24,21.24,1,123.56,6,code_2,11.5,retention,6,0.14991325,0.0,0.0,44.37063526,0.0,0.0
0019baf,channel_sales_1,528,0,150,2013-01-21,2017-01-21,2013-01-21,2016-01-22,142.05,150,0.0,18.37,0.273963,0.0,59.26637796,false,41.27,197.28,197.28,1,65.99,3,code_1,13.15,churn,4,0.26744925,0.0,0.0,57.96193036,0.0,0.0
616018c,channel_sales_3,4043,14289,357,2013-06-17,2016-06-17,2013-07-05,2015-06-23,416.31,357,0.0,143.41,0.1169099999999999,0.100572,40.606701,true,35.61,29.85,29.85,2,48.81,3,code_1,16.5,retention,3,0.12536008333333334,0.10489491666666667,0.07563500000000001,40.6474275,24.38845514,16.25897136
c84ec3b,channel_sales_2,50243,28066,0,2011-04-18,2016-04-18,2011-04-18,2015-04-19,1429.06,0,0.0,19.61,0.146694,0.0,44.31137796,true,0.0,27.32,27.32,3,141.34,5,code_2,13.2,retention,5,0.15121716666666665,0.0,0.0,44.38545035999999,0.0,0.0
d263e95,channel_sales_1,13561,277,2741,2012-08-17,2016-08-17,2012-08-17,2015-08-18,1997.35,2741,0.0,18.07,0.143166,0.0,44.31137796,true,397.57,11.7,11.7,2,152.17,3,code_1,11.0,retention,4,0.14719383333333333,0.0,0.0,44.32619036,0.0,0.0
2c75c74,channel_sales_1,1845,0,310,2009-11-11,2016-11-11,2015-09-19,2015-11-12,273.33,310,0.0,16.26,0.142881,0.0,46.30537836,false,44.81,28.02,28.02,1,21.61,6,code_2,13.856,retention,7,0.14813174999999998,0.0,0.0,44.44841206,0.0,0.0
30056ab,channel_sales_1,13379,0,0,2012-07-30,2016-07-30,2013-10-30,2015-07-31,852.32,0,0.0,18.32,0.1457109999999999,0.0,44.31137796,false,0.0,17.62,17.62,1,86.03,4,code_1,12.5,retention,4,0.14966683333333333,0.007123583333333333,0.0,44.32619036,0.0,0.0
f1bc4ec,not_specified,2123,0,0,2009-09-17,2016-09-17,2009-09-17,2015-09-18,316.47,0,0.0,16.44,0.144902,0.0,44.31137796,false,0.0,12.82,12.82,1,29.17,6,code_3,13.2,retention,7,0.14861158333333327,0.0,0.0,44.31137526,0.0,0.0
cfe53ea,channel_sales_2,1676,0,131,2009-10-22,2016-10-25,2015-09-20,2015-10-27,26.77,38,0.0,133.73,0.1153599999999999,0.100243,41.27136420000001,false,3.74,37.44,37.44,1,3.28,6,code_2,15.001,churn,7,0.12668974999999993,0.10649591666666668,0.07630833333333333,40.70423469999999,24.46698234,16.348358559999998
2377643,not_specified,18725,0,0,2010-10-26,2016-10-25,2010-10-26,2015-10-28,413.38,0,0.0,14.62,0.147506,0.0,45.80687796,false,0.0,26.2,26.2,1,50.78,5,code_2,15.0,retention,6,0.15082199999999998,0.0,0.0,44.546559959999996,0.0,0.0
0d933e7,channel_sales_1,41588,0,5111,2012-10-03,2016-10-03,2015-09-18,2015-10-04,4353.28,5111,0.0,141.68,0.115939,0.100823,40.606701,false,520.17,5.76,5.76,1,527.27,3,code_3,17.320999999999998,retention,4,0.1271655,0.10343233333333333,0.06843124999999999,40.915112279999995,22.335719190000002,14.890480259999999
bf3c67d,channel_sales_1,23481,7913,0,2009-08-01,2016-08-01,2009-08-01,2015-08-02,2560.4,0,0.0,16.49,0.1640569999999999,0.0868029999999999,44.31137796,true,0.0,14.7,14.7,2,194.14,6,code_2,13.856,retention,7,0.16805233333333328,0.08614591666666667,0.0,44.32619036,0.0,0.0
987a0a5,channel_sales_2,535973,147192,65016,2010-05-13,2016-05-13,2010-05-13,2015-05-18,1687.23,1651,0.0,16.11,0.1646369999999999,0.087381,44.31137796,true,180.55,17.22,17.22,2,165.61,6,code_2,10.392,retention,6,0.16805391666666666,0.08648341666666666,0.0,44.370635459999995,0.0,0.0
085b7ee,channel_sales_4,76233,0,7612,2011-12-07,2016-12-07,2015-11-01,2015-12-08,3844.96,4676,0.0,16.27,0.143478,0.0,44.31137796,false,671.99,2.8,2.8,1,294.93,4,code_2,10.392,retention,5,0.1467495833333333,0.0,0.0,44.44470995999999,0.0,0.0
4c14c36,channel_sales_1,35055,0,6003,2012-05-28,2016-05-28,2014-04-23,2015-06-03,5154.28,6003,0.0,13.83,0.143166,0.0,44.31137796,false,869.45,21.81,21.81,1,454.73,4,code_1,13.15,retention,4,0.14702933333333335,0.0,0.0,44.44470995999999,0.0,0.0
373fb82,not_specified,9219,0,2740,2009-09-04,2016-09-04,2015-07-12,2015-09-05,841.26,2740,0.0,16.86,0.16464,0.087382,44.31137796,false,247.16,10.08,10.08,1,98.01,6,code_2,10.392,retention,7,0.16772391666666664,0.08570266666666666,0.0,44.31137546,0.0,0.0
c94671d,not_specified,4394,0,0,2011-04-08,2016-04-08,2011-04-08,2015-04-12,557.05,0,0.0,40.69,0.164635,0.086741,44.31137796,true,0.0,27.32,27.32,3,49.33,5,code_2,13.2,retention,5,0.1689663333333333,0.08687658333333333,0.0,44.38545035999999,0.0,0.0
8dcf721,channel_sales_2,1899670,0,218019,2010-07-01,2016-07-01,2010-07-01,2015-07-04,5249.29,0,0.0,44.53,0.1646369999999999,0.087381,44.31137796,false,0.0,16.66,16.66,1,453.85,6,code_2,13.2,retention,6,0.16569441666666668,0.08585091666666667,0.0,44.341005259999996,0.0,0.0
b80d271,not_specified,8471,0,0,2009-12-07,2016-12-07,2014-10-17,2015-12-08,868.97,0,0.0,15.98,0.146348,0.0,45.30837756,false,0.0,15.12,15.12,1,84.58,6,code_2,13.2,retention,7,0.14832783333333333,0.0,0.0,44.26693026,0.0,0.0
3c4ee93,not_specified,39375,0,3197,2010-01-22,2017-01-22,2015-12-16,2016-01-24,1366.21,944,0.0,132.5,0.1128599999999999,0.095969,40.606701,false,92.4,40.8,40.8,1,141.86,6,code_2,20.4,retention,7,0.12337291666666667,0.10289683333333333,0.07251741666666667,40.565971499999996,24.339579139999998,16.22638536
054a060,channel_sales_2,1679,0,131,2009-11-03,2016-03-17,2015-03-17,2014-12-18,328.61,131,30.0,17.58,0.19923,0.0,45.80687796,false,26.37,43.8,43.8,2,18.55,6,code_1,12.5,retention,7,0.19439016666666667,0.0,0.0,45.55787526,0.0,0.0
5e8b2c4,channel_sales_2,170442,0,29580,2010-06-03,2016-06-03,2010-06-03,2015-06-21,737.23,74,0.0,9.65,0.1457109999999999,0.0,44.31137796,false,10.89,22.44,22.44,1,83.38,6,code_2,13.8,retention,6,0.14985533333333334,0.0,0.0,44.35582046,0.0,0.0
6c13700,not_specified,2374,0,0,2009-12-02,2016-12-02,2009-12-02,2015-12-03,356.98,0,0.0,16.0,0.146348,0.0,46.30537836,false,0.0,20.54,20.54,1,34.12,6,code_2,10.392,retention,7,0.14977583333333333,0.0,0.0,44.26693036,0.0,0.0
f451b76,not_specified,9818,0,1477,2004-03-30,2016-03-30,2004-03-30,2015-03-31,966.06,1477,0.0,131.79,0.115174,0.098837,40.606701,false,141.84,94.2,94.2,1,105.37,12,code_3,37.71,retention,12,0.12287608333333333,0.10275166666666663,0.073463,40.68815609999999,24.4128927,16.2752634
8394923,channel_sales_3,2206,0,62,2012-01-20,2016-08-26,2014-08-26,2015-08-27,274.3,62,0.0,14.05,0.161165,0.083909,44.31137796,false,7.51,26.04,26.04,1,30.35,4,code_1,10.392,churn,4,0.16425733333333326,0.08304358333333327,0.0,44.32619046,0.0,0.0
408e0c7,channel_sales_1,3118110,468369,289924,2012-02-01,2016-02-01,2012-02-01,2015-02-09,3269.76,3690,0.0,39.77,0.1186359999999999,0.10175,40.606701,true,353.43,24.0,24.0,2,387.56,4,code_1,16.0,retention,4,0.1315825,0.10084241666666664,0.056245083333333334,41.491211039999996,18.25468441,12.169789139999999
6179f9b,not_specified,0,0,0,2011-05-05,2016-05-05,2011-05-05,2015-05-06,0.0,0,0.0,131.42,0.1169099999999999,0.100572,40.606701,false,0.0,31.26,31.26,1,0.0,5,code_3,17.25,retention,5,0.12524616666666666,0.10485641666666667,0.07574391666666667,40.6610035,24.39660114,16.26440236
08c71e9,not_specified,2002,0,0,2010-04-06,2016-04-06,2010-04-06,2015-04-08,303.09,0,0.0,16.79,0.146694,0.0,44.31137796,false,0.0,21.38,21.38,1,31.06,6,code_2,10.35,retention,6,0.15121716666666665,0.0,0.0,44.38545035999999,0.0,0.0
1eb6d62,not_specified,4664,0,0,2009-12-29,2016-12-29,2015-11-01,2015-12-30,696.93,0,0.0,18.47,0.144038,0.0,45.81137796,false,0.0,19.52,19.52,1,57.34,6,code_1,12.5,retention,7,0.14939183333333333,0.0,0.0,44.26693036,0.0,0.0
9c19c00,channel_sales_1,14878,0,0,2009-10-14,2016-10-14,2009-10-14,2015-10-15,932.03,0,0.0,15.98,0.146348,0.0,45.80687796,false,0.0,18.12,18.12,1,88.02,6,code_2,10.392,retention,7,0.1499535,0.0,0.0,44.54656026,0.0,0.0
cf8c5db,channel_sales_1,35323,20175,4444,2012-04-27,2016-03-23,2014-06-20,2015-03-25,4651.56,4444,24.0,142.4,0.148299,0.125137,41.1052014,true,591.62,144.35,144.35,2,606.29,4,code_1,43.6,retention,4,0.15387866666666664,0.12949658333333333,0.09484166666666667,41.1601706,24.89576824,16.76356941
913bb51,channel_sales_1,23654,0,0,2013-05-16,2016-05-16,2014-04-15,2015-05-20,2422.65,0,0.0,130.85,0.1169099999999999,0.100572,40.606701,false,0.0,23.4,23.4,1,322.93,3,code_1,22.0,retention,3,0.12454016666666666,0.10411291666666665,0.07494666666666668,40.728885,24.437330039999996,16.29155496
6813b5d,channel_sales_2,1563319,0,17616,2010-04-07,2016-04-07,2010-04-07,2015-04-08,975.54,0,0.0,0.0,0.146694,0.0,44.31137796,true,0.0,27.32,27.32,2,103.34,6,code_2,13.2,retention,6,0.15121716666666665,0.0,0.0,44.38545035999999,0.0,0.0
1da8be0,channel_sales_2,1740024,0,222684,2010-05-01,2016-05-01,2010-05-01,2015-05-02,2705.19,4443,0.0,16.56,0.161454,0.084198,44.31137796,false,484.44,22.95,22.95,1,258.44,6,code_2,13.856,retention,6,0.166408,0.08458166666666667,0.0,44.370635459999995,0.0,0.0
c6e395b,channel_sales_1,8570,0,0,2010-06-10,2016-06-10,2015-04-29,2015-06-14,1276.28,0,0.0,18.71,0.14398,0.0,44.31137796,false,0.0,16.92,16.92,1,114.66,6,code_1,10.392,retention,6,0.14854908333333333,0.0,0.0,44.35582046,0.0,0.0
7d887f3,channel_sales_4,4936,0,793,2011-01-26,2017-01-26,2011-01-26,2016-01-27,0.15,0,0.0,19.54,0.146694,0.0,44.31137796,false,0.0,25.92,25.92,1,0.03,5,code_2,10.35,retention,6,0.15064316666666666,0.0,0.0,44.26693046,0.0,0.0
61b8d91,channel_sales_3,10450,0,1978,2012-08-09,2016-08-09,2013-10-30,2015-08-10,1564.01,1978,0.0,6.51,0.1457109999999999,0.0,44.31137796,false,291.32,11.7,11.7,1,141.83,3,code_1,11.0,retention,4,0.1497395,0.0,0.0,44.32619046,0.0,0.0
7143741,channel_sales_1,6060,0,1232,2009-07-29,2016-07-29,2009-07-29,2015-07-31,901.19,1232,0.0,25.33,0.144902,0.0,44.31137796,false,180.61,19.04,19.04,1,87.0,7,code_1,13.5,retention,7,0.14878474999999994,0.0,0.0,44.34100546,0.0,0.0
748d53b,not_specified,4244,3468,0,2010-02-02,2016-02-02,2015-12-15,2015-02-03,641.08,0,0.0,16.1,0.143227,0.0,44.31137796,true,0.0,26.04,26.04,3,66.14,6,code_2,10.392,retention,6,0.15041225,0.0,0.0,44.26693026,0.0,0.0
22c3308,channel_sales_2,834128,0,113655,2010-07-16,2016-07-16,2010-07-16,2015-07-17,1302.75,2053,0.0,16.09,0.1646369999999999,0.087381,44.31137796,false,230.6,16.66,16.66,4,150.39,6,code_2,13.2,retention,6,0.16754041666666666,0.08574508333333332,0.0,44.34100546,0.0,0.0
a53fec9,channel_sales_2,5869,0,0,2009-10-06,2016-10-06,2009-10-06,2015-10-11,879.95,0,0.0,16.9,0.144902,0.0,44.31137796,false,0.0,9.919999999999993,9.919999999999993,1,75.75,6,code_1,13.2,churn,7,0.14971166666666666,0.0,0.0,44.29656026,0.0,0.0
d2aa0bf,channel_sales_1,144978,0,8312,2011-11-22,2016-11-22,2011-11-22,2015-11-23,4915.5,0,0.0,1.12,0.145789,0.0,44.31137796,false,0.0,6.18,6.18,1,448.37,4,code_1,13.2,retention,5,0.14822933333333335,0.0,0.0,44.281745459999996,0.0,0.0
b74cbef,not_specified,411050,0,41722,2010-02-01,2016-02-01,2010-02-01,2015-02-02,4717.08,8182,0.0,38.74,0.1640579999999999,0.086163,44.31137796,false,1124.86,29.76,29.76,1,316.06,6,code_2,13.2,retention,6,0.16801133333333332,0.08641891666666662,0.0,44.26693046,0.0,0.0
5b1fbf1,not_specified,879,0,0,2010-06-29,2016-06-29,2010-06-29,2015-07-04,131.92,0,0.0,15.56,0.1457109999999999,0.0,44.31137796,false,0.0,21.52,21.52,1,13.59,6,code_2,13.2,retention,6,0.14940283333333335,0.007123583333333333,0.0,44.355820359999996,0.0,0.0
75bc0c4,channel_sales_4,273212,0,15417,2012-04-12,2016-04-12,2015-04-14,2015-04-13,3968.2,2739,0.0,131.39,0.114603,0.098261,40.606701,false,266.17,24.18,24.18,1,486.74,4,code_3,20.0,retention,4,0.12278725,0.10244291666666662,0.07343483333333334,40.728885,24.437330039999996,16.29155496
b088010,channel_sales_4,8955,0,758,2010-02-25,2016-02-25,2010-02-25,2015-02-26,936.97,758,0.0,129.71,0.120372,0.103487,40.606701,false,78.64,37.92,37.92,1,115.27,6,code_2,15.2,retention,6,0.12791441666666667,0.10736958333333334,0.0767363333333333,40.7017324,24.421038479999996,16.28069392
4982160,channel_sales_1,217269,0,19767,2010-12-01,2016-11-08,2013-11-08,2015-11-09,4419.85,5511,0.0,117.89,0.1152369999999999,0.100123,40.606701,false,542.02,3.9,3.9,1,573.85,5,code_1,20.785,retention,6,0.12387383333333334,0.10382141666666667,0.0736575,40.6066995,24.36401714,16.24267836
5c8296d,channel_sales_1,21712,0,3495,2012-08-31,2016-08-31,2015-06-16,2015-09-01,3163.85,3495,0.0,16.81,0.141434,0.0,44.31137796,false,500.85,11.04,11.04,1,256.06,3,code_1,10.39,retention,4,0.14603366666666667,0.007123583333333333,0.0,44.31137526,0.0,0.0
fe3179a,channel_sales_4,7502,0,1004,2012-01-18,2017-01-17,2015-11-17,2016-01-18,1077.55,995,0.0,19.62,0.141491,0.0,44.31137796,false,141.68,36.24,36.24,1,122.45,4,code_3,14.49,retention,5,0.14583841666666666,0.0,0.0,44.26693046,0.0,0.0
01fbea8,channel_sales_2,15040,4383,0,2010-05-07,2016-04-16,2015-04-15,2015-04-17,1625.53,0,0.0,116.84,0.117496,0.101155,40.606701,true,0.0,30.18,30.18,2,204.98,6,not_specified,25.0,retention,6,0.12542183333333334,0.10510749999999992,0.07614233333333333,40.6745798,24.404746919999997,16.26983288
21e8ec9,channel_sales_2,489,0,0,2009-10-26,2016-10-25,2009-10-26,2015-10-28,73.34,0,0.0,16.0,0.146348,0.0,46.30537836,false,0.0,27.44,27.44,1,6.89,6,code_2,13.2,retention,7,0.1499535,0.0,0.0,44.62989366,0.0,0.0
4f49021,channel_sales_3,61093,0,19042,2013-01-30,2016-01-30,2014-06-25,2015-02-09,6082.82,19042,0.0,143.6,0.1169,0.1000149999999999,40.606701,false,1900.55,248.64,248.64,1,348.93,3,code_1,166.0,retention,3,0.12473733333333333,0.10417675,0.07367158333333333,40.728885,24.437330039999996,16.29155496
0e9534a,not_specified,9,0,0,2011-03-16,2016-03-16,2011-03-16,2015-03-18,1.38,0,0.0,21.97,0.146694,0.0,44.31137796,false,0.0,23.76,23.76,1,0.15,5,code_3,10.392,retention,5,0.15121008333333333,0.0,0.0,44.40026526,0.0,0.0
8dc018e,channel_sales_1,15551,0,737,2012-11-23,2016-11-23,2015-05-24,2015-11-24,1340.6,737,0.0,131.26,0.1165089999999999,0.101397,40.606701,false,64.03,8.25,8.25,1,215.75,3,code_3,43.648,retention,4,0.123733,0.10340016666666667,0.07319358333333333,40.5795475,24.347725139999998,16.23181636
82af2c5,channel_sales_1,27773,0,1758,2012-11-14,2016-11-14,2015-11-01,2015-11-16,2878.99,1758,0.0,128.55,0.1153599999999999,0.100243,40.606701,false,173.43,4.02,4.02,1,319.83,3,code_1,21.04,retention,4,0.12623391666666664,0.10589458333333333,0.07567824999999997,40.5931235,24.35587114,16.237247359999998
2bb48f3,channel_sales_1,4213,0,0,2012-06-18,2016-06-18,2012-06-18,2015-06-23,523.18,0,0.0,16.61,0.1457109999999999,0.0,44.31137796,false,0.0,24.4,24.4,1,55.5,4,code_1,15.0,churn,4,0.14985533333333334,0.0,0.0,44.35582046,0.0,0.0
9741e25,channel_sales_2,392524,0,41439,2012-03-05,2016-03-05,2012-03-05,2015-03-06,3389.28,8083,0.0,22.86,0.161743,0.083849,44.31137796,false,827.06,27.14,27.14,1,266.7,4,code_2,13.2,retention,4,0.16644941666666666,0.08447,0.0,44.40026526,0.0,0.0
2dc2ed2,channel_sales_1,9521,0,1669,2012-10-12,2016-11-12,2015-09-18,2015-11-13,278.47,325,0.0,15.86,0.141434,0.0,44.31137796,false,46.54,5.52,5.52,1,20.87,3,code_1,10.392,retention,4,0.14676725,0.0,0.0,44.34100546,0.0,0.0
572f059,channel_sales_3,15075,0,0,2012-03-08,2016-03-08,2012-03-08,2015-03-09,1623.64,0,0.0,117.89,0.120372,0.103487,40.606701,false,0.0,37.49,37.49,2,216.27,4,code_1,27.713,retention,4,0.12779733333333335,0.10726091666666666,0.07648824999999997,40.68815609999999,24.4128927,16.2752634
c0c0561,channel_sales_1,22886,0,1831,2012-04-03,2016-04-03,2012-04-03,2015-04-04,833.87,803,0.0,143.61,0.115174,0.098837,40.606701,false,78.69,47.16,47.16,1,94.62,4,code_1,23.1,retention,4,0.12281558333333333,0.10250124999999997,0.07353616666666667,40.6745798,24.404746919999997,16.26983288
693481c,channel_sales_3,21728,3784,0,2012-07-25,2016-07-25,2015-06-16,2015-07-27,2165.84,0,0.0,143.24,0.11634,0.099998,40.606701,true,0.0,20.4,20.4,2,264.86,4,code_1,26.4,retention,4,0.12417649999999995,0.10358341666666664,0.07410083333333332,40.728885,24.437330039999996,16.29155496
057c82b,not_specified,7926,7235,0,2010-01-14,2016-02-16,2015-12-17,2015-02-18,1190.56,0,0.0,18.57,0.14207,0.0,44.31137796,true,0.0,26.04,26.04,3,124.71,6,code_1,10.392,retention,6,0.14993116666666667,0.0,0.0,44.26693036,0.0,0.0
