channel_sales,cons_12m,cons_gas_12m,forecast_cons_12m,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_peak,has_gas,imp_cons,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,origin_up,pow_max,price_mid_peak_fix,churn
2,8444,0,1277.61,0.0,0.0,0.0,0,0.0,16.92,1,133.71,4,1,13.2,0.0,retention
1,745902,54931,1357.7,0.0,72.03,0.0,1,1.45,17.82,2,136.64,5,1,15.0,0.0,retention
7,3471,0,177.81,0.0,129.62,0.1000149999999999,0,9.45,49.92,1,22.86,6,0,20.0,16.28069392,retention
0,6532,0,964.5,0.0,16.32,0.0,0,0.0,17.58,1,77.6,6,0,14.8,0.0,retention
1,31638,162579,1231.62,0.0,131.78,0.100597,1,97.67,30.0,2,146.86,3,2,15.001,16.22638536,retention
0,18145,882,2409.55,0.0,16.29,0.084138,1,163.54,29.64,3,188.36,4,0,13.164,0.0,retention
0,557205,0,49.32,0.0,18.57,0.0,0,0.0,0.0,1,3.21,5,0,10.392,0.0,retention
7,456,11675,68.72,0.0,15.2,0.0,1,0.0,20.16,2,9.12,6,0,10.2,0.0,retention
7,16970,0,2459.24,0.0,18.43,0.0,0,0.0,14.04,1,184.35,6,2,13.2,0.0,retention
7,56641,0,8330.22,0.0,16.25,0.0,0,0.0,16.66,1,675.69,7,1,13.2,0.0,retention
0,3626,0,544.08,0.0,18.22,0.0,0,47.26,31.32,1,57.63,4,0,12.5,0.0,retention
1,35400,74,2347.29,0.0,17.27,0.0,1,219.2,29.76,2,197.16,6,0,13.2,0.0,retention
0,10951,0,1124.56,0.0,145.91,0.1000149999999999,0,0.0,39.6,1,147.31,4,0,19.8,16.28069392,churn
7,7066,0,1059.18,0.0,16.76,0.0,0,0.0,21.52,1,103.87,7,2,13.2,0.0,retention
0,1097768,241914,1955.11,0.0,146.71,0.098837,1,175.27,19.92,2,232.17,5,0,16.5,16.26983288,retention
7,13307,0,1360.34,0.0,132.15,0.098262,0,99.21,17.55,1,151.58,12,2,16.5,16.25354036,retention
0,10508,0,521.0,0.0,132.21,0.1000149999999999,0,52.08,66.0,1,59.23,6,1,26.4,16.28069392,retention
0,12945,0,1880.13,0.0,19.51,0.0,0,160.91,14.04,1,146.2,6,0,13.2,0.0,retention
1,299238,0,5536.73,0.0,139.76,0.097235,0,202.23,32.15,1,458.16,3,2,36.0,16.29155496,retention
2,1671,0,79.79,0.0,16.22,0.0,0,0.0,12.36,1,7.7,3,2,10.392,0.0,retention
7,58700,11916,5989.9,0.0,145.06,0.099545,1,336.53,7.72,2,651.64,6,1,28.5,16.24267836,retention
0,10477,0,1554.44,0.0,24.24,0.0,0,0.0,11.42,1,120.6,5,0,13.2,0.0,retention
7,2771,10581,404.53,0.0,19.21,0.0,1,0.0,18.62,3,30.04,5,1,13.2,0.0,retention
7,8272,0,1078.14,30.0,132.14,0.1363359999999999,0,154.19,42.8,2,60.18,10,2,15.001,15.10967576,retention
0,5163,0,520.28,0.0,0.0,0.098841,0,91.78,85.2,1,54.65,4,0,95.0,16.25354036,retention
7,0,0,0.0,0.0,134.91,0.086393,0,0.0,0.0,1,0.0,6,2,16.0,8.36773104,retention
2,3753,5098,562.82,0.0,62.86,0.0,1,128.86,26.73,3,42.0,5,1,13.2,0.0,retention
7,10717,0,1098.85,0.0,16.61,0.087381,0,246.56,20.2,1,120.3,6,2,13.856,0.0,retention
0,20441,0,448.66,26.0,13.78,0.0,0,25.75,25.32,1,28.75,4,0,10.392,0.0,retention
7,2459585,544031,1548.17,0.0,131.76,0.100572,1,144.16,18.12,9,198.39,6,1,19.8,16.25897136,retention
7,11076,0,235.66,0.0,130.98,0.103487,0,25.16,34.01,1,28.61,6,1,15.001,16.2752634,retention
1,3550287,1401366,5266.37,0.0,131.38,0.09781,1,502.29,1.83,2,565.32,4,1,27.9,16.23181636,retention
0,8181,40645,1210.23,0.0,8.33,0.0,1,0.0,7.62,2,100.1,3,0,14.49,0.0,retention
2,29921,0,1387.32,0.0,9.2,0.0,0,0.0,10.03,1,143.43,4,2,10.35,0.0,retention
0,58046,7055,6169.38,0.0,157.82,0.1000149999999999,1,1207.19,27.6,4,563.7,3,0,27.713,16.2752634,churn
0,35218,0,3562.1,0.0,140.03,0.10175,0,200.0,22.97,1,530.56,4,0,17.0,16.2752634,retention
7,21102,3156,3117.68,0.0,17.28,0.0,1,0.0,29.76,2,277.18,6,1,13.2,0.0,retention
0,1356,0,200.17,0.0,18.32,0.0,0,186.88,7.8,1,15.47,4,0,10.392,0.0,retention
7,37403,0,3781.91,0.0,120.44,0.098837,0,0.0,16.12,1,480.79,12,2,20.95,16.25354036,retention
0,3937,0,303.93,0.0,131.73,0.100572,0,26.17,25.92,1,37.07,4,0,16.4,16.25897136,retention
0,2665,0,641.48,0.0,16.57,0.0,0,109.37,0.12,1,282.03,3,0,13.856,0.0,churn
0,3112,0,463.46,0.0,0.92,0.0,0,0.0,33.12,1,52.1,3,0,13.2,0.0,churn
3,37909,13546,3900.06,0.0,135.33,0.1000149999999999,1,467.8,46.56,2,465.72,5,1,31.05,16.28069392,retention
0,4039,0,601.39,0.0,16.08,0.0,0,0.0,13.56,1,54.67,6,2,11.4,0.0,retention
2,3381,0,392.67,0.0,19.63,0.087899,0,0.0,18.21,1,39.13,4,0,10.392,0.0,retention
7,10476,0,700.14,0.0,18.23,0.084973,0,0.0,17.67,1,57.01,6,1,13.856,0.0,retention
1,643092,0,1050.89,0.0,131.76,0.103487,0,77.97,60.36,1,122.35,6,1,24.15,16.28069392,retention
0,52055,29471,2331.86,0.0,100.01,0.097701,1,127.15,24.0,2,314.89,3,0,16.0,16.22638557818182,retention
1,23630,0,310.73,0.0,144.02,0.098837,0,26.51,30.78,1,34.28,6,0,15.1,16.26983288,retention
1,18466,0,191.6,0.0,14.65,0.0,0,0.0,21.09,1,25.15,3,2,10.392,0.0,retention
7,10950,0,1815.57,30.0,0.0,0.0,0,0.0,35.11,2,99.22,4,0,15.0,0.0,retention
7,7807,224378,1175.62,0.0,0.0,0.0,1,0.0,15.6,2,104.89,6,0,11.0,0.0,retention
0,63969,7488,9682.89,24.0,148.38,0.146676,1,9682.89,60.6,3,942.85,3,0,17.320999999999998,11.16078824,retention
0,15215,25268,1585.31,0.0,88.55,0.101397,1,115.57,0.7200000000000011,3,197.32,3,0,17.320999999999998,16.22638536,retention
0,138732,0,3851.01,0.0,16.49,0.0,0,654.6,19.2,1,336.99,4,0,13.15,0.0,retention
0,6277,0,451.55,0.0,15.25,0.0,0,0.0,11.24,1,48.13,3,0,15.0,0.0,retention
0,53443,0,0.0,0.0,17.04,0.089695,0,0.0,12.36,1,0.0,3,0,10.392,0.0,churn
7,16287,0,1884.32,0.0,17.75,0.0868029999999999,0,384.55,13.1,1,120.12,5,2,10.392,0.0,retention
0,41161,0,380.35,0.0,14.15,0.0,0,35.4,33.12,1,39.51,4,0,13.2,0.0,retention
7,11006,28893,1168.02,0.0,144.95,0.098837,1,82.78,11.9,2,128.8,10,0,17.25,14.89047978,retention
2,23372,0,2511.42,0.0,129.61,0.10175,0,208.67,33.81,1,280.7,4,0,25.0,16.2752634,retention
7,26095,0,1755.59,0.0,19.26,0.0,0,0.0,3.7,1,134.28,5,2,13.856,0.0,retention
7,6188,184,933.92,0.0,15.03,0.0,1,0.0,24.42,3,98.45,6,0,13.2,0.0,retention
0,12134,12073,1814.25,0.0,16.8,0.0,1,0.0,6.45,2,131.79,5,0,13.85,0.0,retention
0,5336,0,801.52,0.0,16.21,0.0,0,0.0,18.56,1,79.29,7,2,11.4,0.0,retention
7,2771,0,402.04,0.0,18.37,0.0,0,73.19,28.02,1,33.6,6,1,13.856,0.0,retention
0,67980,0,526.34,0.0,16.77,0.0,0,0.0,26.04,1,51.71,5,0,10.39,0.0,churn
7,11907,0,1754.7,0.0,16.27,0.0,0,0.0,11.42,1,141.76,6,2,13.2,0.0,retention
0,61534,0,5776.84,0.0,144.07,0.095264,0,430.81,18.6,1,501.39,6,0,49.5,16.25354036,retention
0,88126,0,4815.54,0.0,145.7,0.099665,0,1139.35,8.760000000000009,1,552.39,4,0,26.0,16.29155496,retention
0,30191,0,990.6,0.0,129.6,0.098841,0,51.77,26.57,1,120.75,4,0,25.0,16.25354036,retention
1,33466,0,576.24,0.0,14.87,0.086746,0,37.13,27.6,1,69.51,6,1,11.0,0.0,retention
0,13876,0,2061.74,0.0,17.35,0.0,0,0.0,28.45,1,192.39,4,0,13.856,0.0,churn
0,11578,0,1718.93,0.0,19.49,0.0,0,0.0,29.76,1,166.78,6,1,13.2,0.0,retention
1,4304,0,301.51,0.0,18.57,0.0,0,0.0,37.56,1,31.02,6,0,15.0,0.0,retention
7,29675,0,2978.16,0.0,130.32,0.10175,0,354.88,74.88,1,321.85,6,0,50.0,16.28069392,retention
1,45202,0,4460.72,0.0,142.98,0.098282,0,358.24,27.95,1,565.26,5,2,20.7,16.29155496,retention
2,20831,0,3084.78,0.0,19.44,0.0,0,423.68,9.28,1,293.82,4,0,13.943,0.0,retention
7,21276,0,1810.15,0.0,35.05,0.0,0,322.94,21.34,1,174.15,6,2,10.392,4.05659718,retention
1,17346,0,2515.95,0.0,39.16,0.0,0,468.81,17.45,2,189.07,5,2,13.856,0.0,retention
2,762,25931,0.0,0.0,131.34,0.099419,1,0.0,21.66,3,0.0,5,1,16.0,16.25354036,retention
0,14053,100083,1504.46,0.0,143.59,0.103487,1,99.12,30.12,2,141.41,3,0,15.1,16.22638536,retention
0,12268,1563,1269.43,0.0,135.8,0.101397,1,0.0,33.0,2,167.61,4,0,16.5,14.885048779999998,churn
7,443660,0,213.67,0.0,19.42,0.0,0,46.18,30.22,1,22.19,11,0,13.2,0.0,retention
1,977358,108,5866.92,0.0,0.0,0.084138,1,0.0,27.14,2,577.36,5,1,13.2,0.0,retention
7,786536,80583,8112.69,0.0,145.69,0.097123,1,889.26,19.8,2,815.28,6,0,19.8,16.22638536,retention
0,107170,17474,10131.3,0.0,141.46,0.098142,1,898.16,13.86,4,1041.25,3,2,36.95,16.248109359999997,retention
0,5733,11008,257.5,0.0,16.09,0.0,1,34.46,34.68,2,27.25,6,1,13.856,0.0,retention
1,4406520,1337056,8282.25,0.0,141.84,0.098142,1,688.62,27.51,2,883.1,6,1,40.0,16.26440236,retention
7,9348,0,1196.51,0.0,12.87,0.087903,0,0.0,37.56,1,114.03,6,0,15.0,0.0,retention
0,64156,0,339.98,0.0,13.77,0.0,0,32.28,19.48,1,33.64,4,0,13.856,0.0,retention
0,37180,0,3905.21,0.0,48.72,0.100123,0,368.18,9.45,1,436.49,6,0,50.0,16.29155496,retention
1,6611,0,339.96,0.0,67.37,0.083849,0,0.0,25.7,1,348.77,5,1,13.856,0.0,retention
0,4786,0,715.7,0.0,15.93,0.0,0,0.0,11.84,1,71.66,3,2,10.392,0.0,retention
0,9034,66289,794.51,0.0,144.4,0.100823,1,61.9,18.18,2,98.49,4,0,15.3,16.25959416,churn
1,215616,0,818.27,0.0,16.29,0.0,0,0.0,24.42,1,82.34,6,1,13.2,0.0,retention
1,36917,0,3999.35,0.0,120.71,0.098837,0,484.92,12.54,1,484.93,10,0,20.0,14.93392538,retention
7,2936,0,440.55,0.0,16.88,0.0,0,0.0,26.73,1,41.78,6,1,13.2,0.0,retention
0,5071,0,764.5,0.0,19.17,0.0,0,52.41,33.12,1,72.29,3,0,13.2,0.0,retention
1,932707,0,2594.91,0.0,18.61,0.0868029999999999,0,545.45,17.45,1,186.35,6,1,13.856,0.0,retention
7,56731,0,5521.64,0.0,131.38,0.09781,0,464.88,2.1,1,544.66,6,2,33.0,16.23181636,retention
7,0,0,0.0,0.0,131.71,0.1000149999999999,0,0.0,182.28,1,0.0,6,2,73.0,16.22638536,retention
0,7248,0,1086.42,0.0,6.57,0.0,0,0.0,16.06,1,105.87,5,0,11.4,0.0,retention
0,58258,0,4088.04,0.0,0.0,0.096521,0,566.07,77.11,1,313.39,4,0,100.0,14.901341299999999,retention
5,10317,0,650.82,0.0,146.5,0.098261,0,52.34,31.32,1,78.01,3,0,19.8,16.25897136,retention
0,64859,0,6463.31,0.0,359.25,0.098142,0,698.98,41.22,1,639.7,4,0,60.0,16.29155496,retention
7,13081,0,1381.54,0.0,130.68,0.099441,0,342.29,59.88,1,161.67,5,2,30.0,16.226384879999998,churn
0,5385,0,807.71,0.0,0.0,0.0,0,141.78,19.42,1,66.83,4,0,12.5,0.0,retention
0,851702,0,164.3,0.0,15.61,0.0,0,82.17,21.64,1,7.73,3,0,10.392,0.0,retention
0,21250,0,2231.52,0.0,128.9,0.100572,0,214.16,9.94,1,271.91,4,0,20.785,16.24267884,retention
7,378853,0,716.48,0.0,9.74,0.088444,0,79.55,22.77,1,58.86,6,1,13.8,0.0,retention
0,368,0,54.88,0.0,1.06,0.0,0,0.0,26.02,1,4.48,6,1,13.2,0.0,retention
1,4320,0,653.5,0.0,15.15,0.0,0,0.0,37.56,1,72.96,6,0,15.0,0.0,retention
2,13039,33478,1735.04,0.0,16.94,0.0,1,0.0,7.6,3,137.56,4,1,11.4,0.0,retention
7,30513,0,3081.42,0.0,131.43,0.1000149999999999,0,225.73,49.44,1,321.18,8,5,33.0,16.29155496,retention
3,59481,0,24.09,0.0,142.62,0.100572,0,2.03,39.12,1,2.32,3,2,34.8,16.248109359999997,retention
0,18443,11931,2972.71,28.0,16.61,0.0,1,0.0,41.64,2,280.38,4,0,13.856,0.0,retention
0,14104,0,539.45,0.0,16.76,0.0,0,0.0,12.72,1,53.2,3,0,13.15,0.0,retention
0,4636,0,450.41,0.0,110.09,0.098261,0,0.0,31.2,1,81.12,5,0,19.7,16.26193341818182,churn
2,9664,0,494.39,0.0,1.2,0.0,0,0.0,33.12,1,50.67,4,1,13.2,0.0,retention
0,2233,4994,231.13,0.0,112.57,0.097701,1,0.0,109.08,2,74.15,4,0,43.648,16.22638536,retention
0,25510,0,2663.93,0.0,129.96,0.101397,0,243.05,0.859999999999999,1,337.38,4,0,19.03,16.29155496,retention
3,5151,22636,268.94,0.0,1.08,0.0,1,45.94,12.82,4,26.21,5,1,13.2,0.0,retention
0,2602,0,391.83,0.0,6.42,0.0,0,67.83,26.97,1,40.5,3,0,13.3,0.0,retention
1,3550287,1401366,0.0,0.0,133.91,0.100123,1,0.0,66.72,2,0.0,4,1,34.5,16.287371959999998,retention
0,4581,0,686.37,0.0,18.57,0.0,0,143.91,18.62,1,61.46,4,0,13.2,0.0,retention
0,24605,0,2480.1,0.0,145.22,0.098841,0,243.85,12.18,1,313.29,3,0,19.5,16.29155496,retention
7,105346,43092,2814.73,0.0,142.2,0.098837,1,221.08,9.32,3,339.34,8,2,28.0,16.258971839999997,retention
1,29290,0,2519.84,0.0,132.18,0.100572,0,441.31,18.55,1,330.4,6,1,24.0,16.25354036,retention
7,703,0,84.97,0.0,35.65,0.087899,0,0.0,31.53,1,15.33,6,1,13.8,0.0,churn
7,13951,0,1607.14,0.0,38.19,0.079861,0,0.0,13.1,1,77.31,6,1,10.392,0.0,retention
0,21100,0,1119.09,0.0,146.87,0.1000149999999999,0,104.13,33.0,1,112.92,3,0,16.5,16.28069392,retention
1,4071,0,610.57,0.0,18.37,0.0,0,104.66,26.2,1,58.3,6,0,15.0,0.0,retention
0,259298,0,806.07,0.0,18.32,0.0,0,80.37,16.92,1,67.37,5,0,10.392,0.0,retention
0,125886,0,1082.26,0.0,15.85,0.0,0,0.0,13.12,2,94.49,6,1,13.5,0.0,retention
0,64471,0,8228.4,0.0,172.21,0.08291,0,1268.59,4.04,1,354.72,6,0,15.0,0.0,retention
7,2367,0,352.1,0.0,16.49,0.0,0,0.0,12.36,1,31.54,6,2,10.392,0.0,retention
7,2776,0,418.93,0.0,15.98,0.0,0,0.0,21.09,1,42.98,5,2,10.392,0.0,retention
0,21463,0,916.39,0.0,18.57,0.0,0,0.0,24.78,1,93.66,3,0,15.0,0.0,retention
7,13788,0,1360.98,0.0,10.11,0.0858029999999999,0,0.0,3.84,1,112.94,6,1,14.49,0.0,retention
7,9679,0,1053.42,0.0,17.03,0.089602,0,0.0,17.67,1,113.69,5,1,13.856,0.0,retention
0,8128,0,429.26,0.0,129.61,0.096521,0,47.47,27.6,1,45.42,3,0,15.22,16.26983288,retention
0,635,0,94.96,0.0,17.59,0.0,0,0.0,16.44,1,8.99,4,0,13.856,0.0,retention
0,4206,23749,274.94,0.0,15.5,0.0,1,0.0,34.68,3,27.08,3,0,13.856,0.0,retention
7,3155,0,473.52,0.0,15.98,0.0,0,0.0,21.58,1,39.16,5,2,13.856,0.0,retention
7,55081,0,6700.95,0.0,16.06,0.0,0,0.0,11.95,1,630.09,4,2,13.856,0.0,retention
0,10303,0,462.31,0.0,19.8,0.0,0,0.0,23.76,1,47.75,6,0,10.39,0.0,retention
0,8159,0,859.28,0.0,131.02,0.099419,0,89.32,22.17,1,92.62,3,0,16.4,16.25354036,retention
3,11320,1347,1161.46,0.0,16.6,0.084198,1,283.45,19.28,3,101.9,6,1,10.392,0.0,retention
7,0,0,0.0,0.0,6.91,0.0,0,0.0,27.14,1,1598.33,7,2,13.2,0.0,churn
7,0,0,0.0,0.0,0.0,0.0,0,0.0,15.72,1,0.0,6,2,13.2,0.0,retention
7,1525,0,227.06,0.0,19.49,0.0,0,20.84,12.82,1,21.58,6,1,13.2,0.0,retention
0,33576,0,2374.82,0.0,17.81,0.0,0,208.12,31.92,1,206.65,4,0,17.0,0.0,retention
0,3231,10904,491.22,0.0,16.45,0.0,1,0.0,30.22,4,50.88,4,0,13.2,0.0,retention
7,1722179,1192414,1717.64,0.0,16.12,0.08638,1,189.13,3.84,2,145.87,6,1,14.5,0.0,retention
3,8188,0,1210.67,0.0,17.49,0.0,0,0.0,15.78,1,99.56,4,1,13.856,0.0,retention
0,13628,0,1445.45,0.0,129.25,0.099998,0,109.44,25.96,1,158.69,4,0,20.785,16.25897136,retention
2,7440,0,1311.16,30.0,18.37,0.0,0,213.76,38.58,2,81.61,3,0,13.856,0.0,retention
2,8318,0,1234.46,0.0,17.5,0.0,0,0.0,24.42,1,110.18,5,1,13.2,0.0,retention
0,11341,0,1009.74,0.0,16.78,0.08638,0,292.23,9.2,1,110.71,6,1,13.856,0.0,retention
7,1562,0,235.19,0.0,13.93,0.0,0,0.0,20.42,1,20.5,4,2,10.35,0.0,retention
0,2311,0,345.24,0.0,9.49,0.0,0,0.0,20.34,1,34.42,4,0,11.0,0.0,churn
0,38901,34875,3773.89,0.0,130.68,0.099086,1,383.77,10.52,2,425.36,5,0,31.5,16.237247359999998,retention
0,16328,766,1205.29,0.0,16.39,0.0,1,196.04,24.24,2,142.86,5,0,13.15,0.0,retention
0,22129,0,2323.0,0.0,129.25,0.100019,0,265.23,31.08,1,268.42,5,0,20.785,16.22638536,retention
0,17005,0,2512.69,0.0,16.28,0.0,0,139.64,3.7,1,216.5,5,0,13.856,0.0,retention
0,4468,0,708.43,0.0,17.14,0.0,0,62.28,30.75,1,61.27,5,0,13.856,0.0,retention
0,4766,0,492.3,0.0,19.38,0.0,0,0.0,7.8,1,40.03,4,0,10.392,0.0,retention
1,953085,0,5386.17,0.0,131.04,0.100572,0,528.24,24.2,1,575.5,6,1,41.5,16.25897136,retention
7,18557,0,1932.84,0.0,16.41,0.083332,0,0.0,14.7,1,128.55,6,2,13.856,0.0,retention
0,7150,0,1057.24,0.0,19.12,0.0,0,80.95,15.6,1,93.21,5,0,13.15,0.0,retention
0,0,0,0.0,0.0,0.0,0.0,0,0.0,33.12,1,151.6,5,0,13.2,0.0,retention
0,26844,0,2715.81,0.0,120.74,0.098261,0,0.0,11.55,1,317.14,3,2,24.15,16.29155496,retention
0,6269,0,946.19,0.0,16.54,0.0,0,0.0,34.68,1,98.43,6,1,13.856,0.0,retention
0,6911,0,1004.45,0.0,13.91,0.0,0,0.0,12.36,1,110.35,3,0,10.392,0.0,retention
1,210246,0,1765.84,0.0,16.3,0.087381,0,176.32,19.28,1,169.42,6,1,13.2,0.0,churn
0,16681,0,535.71,0.0,18.02,0.0,0,0.0,28.6,1,56.44,4,0,13.85,0.0,retention
2,4483,14656,673.14,0.0,5.68,0.0,1,0.0,20.52,2,68.36,4,1,13.2,0.0,retention
0,52134,33936,4671.62,0.0,130.78,0.1000149999999999,1,346.41,47.16,2,538.3,4,0,31.5,16.28069392,retention
0,11290,0,906.15,30.0,13.78,0.0,0,26.87,45.12,2,65.12,4,0,13.856,0.0,retention
7,19414,0,353.33,0.0,131.04,0.103487,0,24.2,36.3,1,42.33,6,2,16.0,16.2752634,retention
0,27076,24758,3405.72,0.0,18.66,0.0,1,708.76,29.76,2,308.97,5,0,13.2,0.0,retention
0,18521,0,362.83,0.0,17.69,0.0,0,0.0,30.22,1,36.51,4,0,13.2,0.0,retention
0,29401,0,4436.81,0.0,15.2,0.0,0,0.0,24.52,1,148.45,4,2,13.2,0.0,retention
0,38998,0,4046.16,0.0,161.71,0.100243,0,190.81,3.72,1,402.28,4,0,19.8,16.29155496,retention
0,5931,15063,1065.74,0.0,17.24,0.0,1,0.0,7.32,4,62.7,5,1,13.856,0.0,retention
0,13317,0,1168.77,0.0,131.24,0.100123,0,124.77,8.28,1,125.4,6,1,16.5,16.237247359999998,retention
0,48145,0,716.46,0.0,13.39,0.0,0,0.3,30.0,1,122.88,4,0,13.15,0.0,retention
3,1617,6330,183.38,0.0,18.58,0.089695,1,5.47,10.03,3,18.73,3,1,10.35,0.0,retention
7,6017,0,820.92,0.0,1.07,0.0,1,214.63,21.78,3,86.79,6,1,13.2,0.0,retention
1,1740024,0,4010.19,0.0,16.12,0.087381,0,425.62,22.95,1,376.18,6,2,13.856,0.0,retention
0,8865,0,944.32,0.0,132.75,0.100123,0,68.61,26.4,1,103.71,5,2,19.8,16.29280296,retention
0,3118110,468369,598.84,0.0,39.77,0.103487,1,60.1,42.48,2,67.48,4,0,17.0,12.169789139999999,retention
3,62945,96268,6298.67,0.0,0.0,0.096984,1,509.09,36.2,2,572.06,4,0,62.0,16.25897136,retention
7,816280,0,2007.22,0.0,121.0,0.0983909999999999,0,439.25,3.69,1,279.72,6,1,19.722,16.29155496,retention
2,3769,0,558.82,0.0,16.5,0.0,0,0.0,6.96,1,62.88,3,0,13.15,0.0,retention
1,32081,0,1890.11,0.0,120.76,0.098837,0,0.0,36.64,1,240.99,8,2,40.0,16.25897136,retention
3,26173,0,4021.3,0.0,0.0,0.0,0,0.0,29.76,2,329.76,4,2,13.2,0.0,churn
2,6812,0,755.49,0.0,13.88,0.0,0,0.0,15.72,1,92.82,4,1,13.2,0.0,churn
7,6654,50814,428.18,0.0,16.82,0.0,1,0.0,19.2,2,41.6,5,2,10.392,0.0,retention
7,27602,506450,2721.95,0.0,131.81,0.100123,1,294.8,9.16,2,320.54,6,1,27.5,16.237247359999998,retention
2,2243,0,280.03,0.0,19.46,0.0,0,103.47,29.86,1,31.01,4,0,13.15,0.0,churn
7,11657,0,747.46,0.0,132.51,0.103487,0,64.05,43.08,1,92.65,6,1,17.25,16.28069392,retention
0,16403,0,1675.12,0.0,117.18,0.098282,0,0.0,44.88,1,224.51,3,0,30.0,16.29155496,churn
1,5731448,0,1760.39,0.0,40.25,0.0868029999999999,0,0.0,17.45,1,138.84,5,0,13.85,0.0,retention
2,4020,0,608.65,0.0,19.96,0.0,0,90.77,17.13,1,64.36,3,0,10.392,0.0,retention
1,16417,0,2416.58,0.0,2.73,0.0,0,0.0,17.22,1,202.09,6,2,10.392,0.0,retention
0,36672,13339,3704.26,0.0,129.61,0.099439,1,292.81,54.07,4,442.27,4,0,40.0,16.2752634,retention
0,2365,0,354.8,0.0,18.62,0.0,0,0.0,24.42,1,35.77,4,0,13.2,0.0,retention
2,7806,0,1018.0,0.0,18.37,0.0,0,0.0,11.06,1,100.77,4,0,11.42,0.0,retention
2,222692,0,377.62,0.0,135.11,0.1000149999999999,0,34.48,107.4,1,39.69,6,1,43.0,16.22638536,retention
7,29588,133493,2990.2,0.0,132.09,0.1000149999999999,1,227.88,26.76,2,329.92,11,2,19.8,16.2752634,retention
7,4655,0,699.17,0.0,16.3,0.0,0,0.0,13.4,1,66.72,4,2,13.856,0.0,retention
3,1326,0,198.69,0.0,17.4,0.0,0,0.0,16.92,1,19.41,4,2,10.392,0.0,retention
0,860,0,228.87,0.0,15.2,0.0,0,0.0,165.0,1,171.48,3,0,11.0,0.0,retention
0,17610,0,1738.95,0.0,144.01,0.098862,0,141.49,22.32,1,214.93,4,0,16.5,16.2752634,retention
0,0,0,1453.16,0.0,0.0,0.0821139999999999,0,57.86,23.4,1,113.05,4,2,10.392,0.0,churn
0,15308,0,2274.38,0.0,18.37,0.0,0,0.0,25.72,1,209.52,6,0,12.5,0.0,retention
0,34190,0,206.27,0.0,18.37,0.0,0,34.21,19.48,2,21.35,4,0,13.856,0.0,retention
1,1240756,0,4411.22,0.0,16.23,0.087381,0,405.1,22.95,1,344.92,6,1,13.856,0.0,retention
0,3926060,1959386,106.05,0.0,14.04,0.0,1,0.0,28.76,2,10.12,4,0,13.856,0.0,retention
1,8133,0,819.88,0.0,10.48,0.086741,0,0.0,23.76,1,90.17,6,1,11.5,0.0,retention
7,1662549,0,3251.46,0.0,16.35,0.0868029999999999,0,398.37,15.08,1,268.36,6,1,10.35,0.0,retention
1,250031,0,1264.37,0.0,19.43,0.0,0,0.0,15.12,1,131.42,5,1,13.2,0.0,retention
7,8331,0,1694.3,30.0,16.09,0.0,0,465.03,33.19,2,100.41,6,2,10.392,0.0,retention
1,130987,0,15031.14,28.0,275.97,0.1363359999999999,0,1115.89,219.88,1,1302.36,4,0,80.0,13.826296,retention
1,6207104,41532,1691.06,0.0,129.61,0.098837,1,132.01,14.4,2,185.09,5,0,23.01,16.248109839999998,retention
0,1845,0,351.13,28.0,18.37,0.0,0,0.0,52.56,1,30.96,4,0,15.0,0.0,retention
1,9122,0,1004.93,0.0,129.73,0.1000149999999999,0,51.45,56.9,1,104.62,6,0,25.097,16.2752634,retention
0,2036,0,304.33,0.0,16.44,0.0,0,0.0,20.54,1,24.17,6,1,10.392,0.0,retention
3,199,0,30.1,0.0,6.48,0.0,0,3.27,33.06,1,3.18,4,0,14.49,0.0,retention
0,10009,0,1027.56,0.0,118.6,0.103487,0,0.0,27.3,1,133.28,4,0,15.1,16.2752634,retention
1,16958,0,1780.74,0.0,12.56,0.0,0,0.0,4.7,1,180.41,6,0,12.5,0.0,churn
0,17392,0,814.99,0.0,16.63,0.0,0,0.0,33.12,1,83.61,4,0,13.2,0.0,retention
0,7327,0,1065.29,0.0,16.49,0.0,0,0.0,17.67,1,89.79,5,0,13.85,0.0,retention
0,6519,0,669.48,0.0,131.78,0.100123,0,80.68,19.56,1,77.16,6,1,16.5,16.25959416,retention
1,46786,51015,4765.07,0.0,129.26,0.100123,1,368.66,10.0,2,547.65,6,0,30.0,16.29155496,retention
2,10129,44280,1523.2,0.0,16.95,0.0,1,0.0,11.4,2,121.64,4,1,10.392,0.0,retention
1,21731,0,2280.93,0.0,150.06,0.101155,0,0.0,29.3,1,288.17,3,0,24.249,16.26983288,retention
0,1713,0,123.94,0.0,0.0,0.0,0,0.0,27.01,1,30.84,3,0,11.0,0.0,churn
3,1252,0,114.27,0.0,132.15,0.1000149999999999,0,9.43,48.24,1,13.72,5,1,19.3,16.22638536,retention
1,5731448,0,3798.85,0.0,144.39,0.098837,0,311.33,46.28,1,384.14,5,0,60.0,16.29155496,retention
0,3334,0,175.02,0.0,17.27,0.0,0,0.0,13.4,1,16.84,6,0,13.85,0.0,retention
0,11059,0,1112.61,0.0,147.72,0.099998,0,85.0,24.76,1,154.93,6,0,19.8,16.258971839999997,churn
